ticker,company_name,portfolio_aware_recommendation,clean_sheet_recommendation,llm_recommendation,branch_classification,recommendation_agreement,score_dispersion,portfolio_aware_rank,clean_sheet_rank,llm_score,disagreement_flag,final_review_required,target_weight_portfolio_aware,clean_sheet_target_weight,passes_hard_filters,dividend_safety_score,cash_flow_quality_score,balance_sheet_strength_score,final_recommendation_score,risk_management_flags,final_recommendation,final_target_weight,confidence_adjustment,baseline_weight,raw_drl_weight,projected_drl_weight,accepted_target_weight,acceptance_selected_weights_source,drl_challenger_status,final_selected_weights_source,drl_rejection_reasons,final_selected_weight
000967.SHE,Infore Environment Technology Group Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,21.99446043426865,1288.0,1193.0,30.514875095062344,False,False,0.0,0.0,False,24.38622002249527,25.280178367880257,63.6500978841246,43.776383309421774,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
000975.SHE,Yintai Resources Co Ltd,Buy,Avoid,Hold,Portfolio-Aware Only,0.3333333333333333,24.41500981142228,256.0,720.0,63.62329177548831,True,True,0.0464178939965842,0.0,True,68.89700201930464,64.81282745342928,98.24933916351456,64.0,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Hold,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
000983.SHE,Shanxi Xishan Coal and Electricity Power Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,17.664770198893347,743.0,716.0,42.21186714079671,False,False,0.0,0.0,False,29.562239136556308,57.95334046748199,52.00478151378704,55.40030823475761,narrative_review;narrative_exclusion;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
0012.HK,Henderson Land,Avoid,Avoid,Avoid,Reject,1.0,17.640628477595065,479.0,640.0,49.32270131843264,False,False,0.0,0.0,False,56.00390739570652,80.86034370630142,25.23802809022468,57.44825359421146,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
001289.SHE,China Longyuan Power Group Corporation Limited,Avoid,Avoid,Avoid,Reject,1.0,21.718385885000497,1276.0,1315.0,23.93761043311384,False,False,0.0,0.0,False,35.81933415778735,26.61068431878892,15.01006591125796,37.30035145981903,narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
0016.HK,Sun Hung Kai Properties Ltd,Avoid,Avoid,Avoid,Reject,1.0,23.829969629672583,1180.0,1325.0,15.749374722601786,False,False,0.0,0.0,False,41.953570636005104,,,36.21737550539749,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
0019.HK,Swire Pacific A,Avoid,Avoid,Avoid,Reject,1.0,24.58491464375661,1172.0,1189.0,35.56237963672672,False,False,0.0,0.0,False,30.47661924401487,56.03549658481367,26.533944629387086,43.87343479800701,narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002001.SHE,Zhejiang Nhu Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,12.825536043432724,172.0,368.0,61.33894154919128,False,False,0.0,0.0,False,67.83618889321241,63.95422779635086,95.47191048830835,64.0,alt_data_review;narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002027.SHE,Focus Media Information Technology Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,10.66762185706711,127.0,187.0,72.84491631018598,False,False,0.0,0.0,False,60.18035304897849,84.78838844129146,97.57325605328036,64.0,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002050.SHE,Zhejiang Sanhua Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,28.51818597605349,984.0,1031.0,45.65241511180627,False,False,0.0,0.0,False,38.60968083674271,39.42333147851383,96.60701187696084,54.898595509883485,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002056.SHE,Hengdian Group DMEGC Magnetics Co Ltd,Buy,Avoid,Hold,Portfolio-Aware Only,0.3333333333333333,23.818568760123345,352.0,748.0,58.9375592685401,True,True,0.0467640759900068,0.0,True,64.17099021830649,55.11604496601584,97.63637101164043,64.0,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Hold,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002064.SHE,Zhejiang Huafon Spandex Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,25.189154654922,572.0,843.0,53.207205164977054,False,False,0.0,0.0,False,53.62248963447805,49.64412644042994,92.40235430390376,60.56223862347581,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002128.SHE,Huolinhe Opencut Coal Industry Corp Ltd of Inner Mongolia,Buy,Avoid,Hold,Portfolio-Aware Only,0.3333333333333333,19.626837739455265,386.0,652.0,56.993027130785855,True,True,0.0279556450962221,0.0,True,58.85667794013185,41.56073303337475,91.37797470863636,62.6156296767879,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Hold,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002131.SHE,Leo Group Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,27.61920352473127,999.0,1078.0,42.29353793800318,False,False,0.0,0.0,False,48.40325520725061,32.68137773307436,63.50555147771582,50.06439893543646,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002138.SHE,Shenzhen Sunlord Electronics Co Ltd,Hold,Avoid,Hold,Reject,0.6666666666666666,29.78730539566438,933.0,1033.0,49.03608928895636,True,True,0.0,0.0,True,44.50759637630736,46.91688136911603,74.57620573256989,54.8268836393335,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002142.SHE,Bank of Ningbo Co Ltd,Buy,Hold,Hold,Portfolio-Aware Only,0.6666666666666666,7.611158671572073,12.0,98.0,62.88130919688888,True,True,0.05,0.0,True,78.30869616185737,88.52071674496327,42.50712758374911,64.0,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,Hold,0.0,Review required or no LLM support,0.0,0.0,0.0,0.0,baseline_optimiser,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002155.SHE,Hunan Gold Corp Ltd,Avoid,Avoid,Avoid,Reject,1.0,35.36413818468791,521.0,1008.0,59.06104746217392,False,False,0.0,0.0,False,66.47339391158496,38.77111073817504,98.4795068583333,62.45011538502187,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002179.SHE,AVIC Jonhon Optronic Technology Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,25.168907639442185,1129.0,1111.0,36.33232766625149,False,False,0.0,0.0,False,34.69754056574597,25.804031674329263,95.15676982970813,48.23182053700204,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002203.SHE,Zhejiang Hailiang Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,20.340696987086503,1321.0,1337.0,17.414795272069355,False,False,0.0,0.0,False,37.76647456879183,12.620500839660414,17.942519605470462,34.87773429273222,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002236.SHE,Zhejiang Dahua Technology Co Ltd,Buy,Hold,Hold,Portfolio-Aware Only,0.6666666666666666,9.192269665785728,146.0,231.0,62.805356115918045,True,True,0.0483623429869768,0.0,True,71.00056445251563,54.3773715083812,93.97536052511612,64.0,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Hold,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002241.SHE,Goertek Inc,Avoid,Avoid,Avoid,Reject,1.0,29.09394674323846,886.0,1035.0,43.496449508500206,False,False,0.0,0.0,False,57.31845986151209,28.979286590198157,72.84663789955766,54.33139650770188,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002273.SHE,Zhejiang Crystal Optech Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,28.06438133270373,991.0,1038.0,44.08842386625955,False,False,0.0,0.0,False,47.98421724665024,35.13838907045488,95.30903054397749,54.069460073394666,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002294.SHE,Shenzhen Salubris Pharmaceuticals Co Ltd,Hold,Avoid,Hold,Reject,0.6666666666666666,27.91571568382617,1065.0,1044.0,46.51734713924445,True,True,0.0,0.0,True,29.293200294180416,55.17154660092867,93.23819028001353,53.34267469089549,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
0023.HK,Bank Of E Asia,Avoid,Avoid,Avoid,Reject,1.0,12.669220001552342,736.0,521.0,52.38349002390015,False,False,0.0,0.0,False,44.73794074577202,79.18553415376705,42.50712758374911,50.90187971824724,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002304.SHE,Jiangsu Yanghe Brewery Joint-Stock Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,24.06347996003205,1235.0,1151.0,37.01811573246253,False,False,0.0,0.0,False,34.54171073720721,17.397189146393963,93.21867615260908,45.71640652233519,narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002311.SHE,Guangdong Haid Group Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,18.089761885181503,684.0,689.0,51.59599155083691,False,False,0.0,0.0,False,64.859790057156,39.25566508816619,96.32620252191224,58.5426224284125,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002340.SHE,GEM Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,22.84788255410824,1227.0,1218.0,27.477825812271625,False,False,0.0,0.0,False,39.99679314508798,26.49049752651606,25.14336976768008,42.38282007556267,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
002352.SHE,S.F. Holding Co. Ltd,Buy,Hold,Hold,Portfolio-Aware Only,0.6666666666666666,4.243933298560935,128.0,24.0,60.94464003033691,True,True,0.05,0.0,True,61.47008174002018,59.52570313307799,77.64637740703228,64.0,narrative_review;ml_drawdown_risk;,Hold,0.0,Review required or no LLM support,0.049999999999999996,0.047500000000000014,0.047500000000000014,0.049999999999999996,baseline_optimiser,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.049999999999999996
002379.SHE,Shandong Hongchuang Aluminum Industry Holding Co Ltd,Avoid,Avoid,Avoid,Reject,1.0,23.20337552943191,238.0,721.0,57.59583077127867,False,False,0.0,0.0,False,66.82670416588374,53.49835684694019,89.92551129568656,64.0,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
